Publication Date,Title,Link,json_url,fulltext_url
12/19/2007,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2007/12/19/E7-24618/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E7-24618?publication_date=2007-12-19,https://www.federalregister.gov/documents/full_text/xml/2007/12/19/E7-24618.xml
12/19/2007,"Hastings Museum of Natural and Cultural History, Hastings, NE",https://www.federalregister.gov/documents/2007/12/19/E7-24622/notice-of-intent-to-repatriate-cultural-items-hastings-museum-of-natural-and-cultural-history,https://www.federalregister.gov/api/v1/documents/E7-24622?publication_date=2007-12-19,https://www.federalregister.gov/documents/full_text/xml/2007/12/19/E7-24622.xml
12/19/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/12/19/E7-24611/notice-of-intent-to-repatriate-cultural-items-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-24611?publication_date=2007-12-19,https://www.federalregister.gov/documents/full_text/xml/2007/12/19/E7-24611.xml
12/19/2007,"Amerind Foundation Museum, Amerind Foundation, Inc., Dragoon, AZ",https://www.federalregister.gov/documents/2007/12/19/E7-24645/notice-of-intent-to-repatriate-cultural-items-amerind-foundation-museum-amerind-foundation-inc,https://www.federalregister.gov/api/v1/documents/E7-24645?publication_date=2007-12-19,https://www.federalregister.gov/documents/full_text/xml/2007/12/19/E7-24645.xml
11/20/2007,"U.S. Department of Agriculture, Forest Service, Coronado National Forest, Tucson, AZ and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2007/11/20/E7-22671/notice-of-intent-to-repatriate-cultural-items-us-department-of-agriculture-forest-service-coronado,https://www.federalregister.gov/api/v1/documents/E7-22671?publication_date=2007-11-20,https://www.federalregister.gov/documents/full_text/xml/2007/11/20/E7-22671.xml
11/20/2007,"American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2007/11/20/E7-22674/notice-of-intent-to-repatriate-a-cultural-item-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/E7-22674?publication_date=2007-11-20,https://www.federalregister.gov/documents/full_text/xml/2007/11/20/E7-22674.xml
11/20/2007,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2007/11/20/E7-22669/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E7-22669?publication_date=2007-11-20,https://www.federalregister.gov/documents/full_text/xml/2007/11/20/E7-22669.xml
10/31/2007,"Milwaukee Public Museum, Milwaukee, WI",https://www.federalregister.gov/documents/2007/10/31/E7-21369/notice-of-intent-to-repatriate-cultural-items-milwaukee-public-museum-milwaukee-wi,https://www.federalregister.gov/api/v1/documents/E7-21369?publication_date=2007-10-31,https://www.federalregister.gov/documents/full_text/xml/2007/10/31/E7-21369.xml
10/31/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/10/31/E7-21366/notice-of-intent-to-repatriate-a-cultural-item-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-21366?publication_date=2007-10-31,https://www.federalregister.gov/documents/full_text/xml/2007/10/31/E7-21366.xml
10/31/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/10/31/E7-21365/notice-of-intent-to-repatriate-cultural-items-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-21365?publication_date=2007-10-31,https://www.federalregister.gov/documents/full_text/xml/2007/10/31/E7-21365.xml
9/19/2007,"Kansas State Historical Society, Topeka, KS",https://www.federalregister.gov/documents/2007/09/19/E7-18484/notice-of-intent-to-repatriate-cultural-items-kansas-state-historical-society-topeka-ks,https://www.federalregister.gov/api/v1/documents/E7-18484?publication_date=2007-09-19,https://www.federalregister.gov/documents/full_text/xml/2007/09/19/E7-18484.xml
9/13/2007,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2007/09/13/E7-18102/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/E7-18102?publication_date=2007-09-13,https://www.federalregister.gov/documents/full_text/xml/2007/09/13/E7-18102.xml
9/13/2007,"School for Advanced Research, Santa Fe, NM",https://www.federalregister.gov/documents/2007/09/13/E7-18099/notice-of-intent-to-repatriate-cultural-items-school-for-advanced-research-santa-fe-nm,https://www.federalregister.gov/api/v1/documents/E7-18099?publication_date=2007-09-13,https://www.federalregister.gov/documents/full_text/xml/2007/09/13/E7-18099.xml
9/13/2007,"Cincinnati Museum Center, Cincinnati, OH",https://www.federalregister.gov/documents/2007/09/13/E7-18105/notice-of-intent-to-repatriate-cultural-items-cincinnati-museum-center-cincinnati-oh,https://www.federalregister.gov/api/v1/documents/E7-18105?publication_date=2007-09-13,https://www.federalregister.gov/documents/full_text/xml/2007/09/13/E7-18105.xml
8/30/2007,"Augusta Museum of History, Augusta, GA",https://www.federalregister.gov/documents/2007/08/30/E7-17204/notice-of-intent-to-repatriate-cultural-items-augusta-museum-of-history-augusta-ga,https://www.federalregister.gov/api/v1/documents/E7-17204?publication_date=2007-08-30,https://www.federalregister.gov/documents/full_text/xml/2007/08/30/E7-17204.xml
8/24/2007,"Fort Worth Museum of Science and History, Fort Worth, TX",https://www.federalregister.gov/documents/2007/08/24/E7-16798/notice-of-intent-to-repatriate-cultural-items-fort-worth-museum-of-science-and-history-fort-worth-tx,https://www.federalregister.gov/api/v1/documents/E7-16798?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16798.xml
8/24/2007,"Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2007/08/24/E7-16775/notice-of-intent-to-repatriate-cultural-items-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/E7-16775?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16775.xml
8/24/2007,"Science Museum of Minnesota, St. Paul, MN",https://www.federalregister.gov/documents/2007/08/24/E7-16779/notice-of-intent-to-repatriate-cultural-items-science-museum-of-minnesota-st-paul-mn,https://www.federalregister.gov/api/v1/documents/E7-16779?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16779.xml
8/24/2007,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2007/08/24/E7-16780/notice-of-intent-to-repatriate-cultural-items-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E7-16780?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16780.xml
8/24/2007,"Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2007/08/24/E7-16774/notice-of-intent-to-repatriate-cultural-items-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/E7-16774?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16774.xml
8/24/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/08/24/E7-16786/notice-of-intent-to-repatriate-a-cultural-item-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-16786?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16786.xml
8/24/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/08/24/E7-16785/notice-of-intent-to-repatriate-a-cultural-item-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-16785?publication_date=2007-08-24,https://www.federalregister.gov/documents/full_text/xml/2007/08/24/E7-16785.xml
7/30/2007,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2007/07/30/E7-14578/notice-of-intent-to-repatriate-cultural-items-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E7-14578?publication_date=2007-07-30,https://www.federalregister.gov/documents/full_text/xml/2007/07/30/E7-14578.xml
6/4/2007,"American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2007/06/04/E7-10713/notice-of-intent-to-repatriate-cultural-items-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/E7-10713?publication_date=2007-06-04,https://www.federalregister.gov/documents/full_text/xml/2007/06/04/E7-10713.xml
5/24/2007,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2007/05/24/E7-9970/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/E7-9970?publication_date=2007-05-24,https://www.federalregister.gov/documents/full_text/xml/2007/05/24/E7-9970.xml
5/17/2007,"U.S. Department of Agriculture, Forest Service, Cibola National Forest, Albuquerque, NM",https://www.federalregister.gov/documents/2007/05/17/E7-9450/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-agriculture-forest-service-cibola,https://www.federalregister.gov/api/v1/documents/E7-9450?publication_date=2007-05-17,https://www.federalregister.gov/documents/full_text/xml/2007/05/17/E7-9450.xml
4/2/2007,"Southwest Museum of the American Indian, Autry National Center, Los Angeles, CA; Correction",https://www.federalregister.gov/documents/2007/04/02/E7-5977/notice-of-intent-to-repatriate-cultural-items-southwest-museum-of-the-american-indian-autry-national,https://www.federalregister.gov/api/v1/documents/E7-5977?publication_date=2007-04-02,https://www.federalregister.gov/documents/full_text/xml/2007/04/02/E7-5977.xml
4/2/2007,"University of Kansas, Lawrence, KS",https://www.federalregister.gov/documents/2007/04/02/E7-5974/notice-of-intent-to-repatriate-a-cultural-item-university-of-kansas-lawrence-ks,https://www.federalregister.gov/api/v1/documents/E7-5974?publication_date=2007-04-02,https://www.federalregister.gov/documents/full_text/xml/2007/04/02/E7-5974.xml
3/15/2007,"University of Kansas, Lawrence, KS",https://www.federalregister.gov/documents/2007/03/15/E7-4726/notice-of-intent-to-repatriate-cultural-items-university-of-kansas-lawrence-ks,https://www.federalregister.gov/api/v1/documents/E7-4726?publication_date=2007-03-15,https://www.federalregister.gov/documents/full_text/xml/2007/03/15/E7-4726.xml
3/15/2007,"University of Colorado Museum, Boulder, CO",https://www.federalregister.gov/documents/2007/03/15/E7-4733/notice-of-intent-to-repatriate-cultural-items-university-of-colorado-museum-boulder-co,https://www.federalregister.gov/api/v1/documents/E7-4733?publication_date=2007-03-15,https://www.federalregister.gov/documents/full_text/xml/2007/03/15/E7-4733.xml
2/7/2007,"State Historical Society of Wisconsin, Madison, WI",https://www.federalregister.gov/documents/2007/02/07/E7-1962/notice-of-intent-to-repatriate-a-cultural-item-state-historical-society-of-wisconsin-madison-wi,https://www.federalregister.gov/api/v1/documents/E7-1962?publication_date=2007-02-07,https://www.federalregister.gov/documents/full_text/xml/2007/02/07/E7-1962.xml
2/7/2007,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2007/02/07/E7-1965/notice-of-intent-to-repatriate-cultural-items-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E7-1965?publication_date=2007-02-07,https://www.federalregister.gov/documents/full_text/xml/2007/02/07/E7-1965.xml
2/7/2007,"Springfield Science Museum, Springfield, MA",https://www.federalregister.gov/documents/2007/02/07/E7-1969/notice-of-intent-to-repatriate-cultural-items-springfield-science-museum-springfield-ma,https://www.federalregister.gov/api/v1/documents/E7-1969?publication_date=2007-02-07,https://www.federalregister.gov/documents/full_text/xml/2007/02/07/E7-1969.xml
12/29/2006,"U.S. Department of Defense, Army Corps of Engineers, Portland District, Portland, OR and Confederated Tribes of the Umatilla Reservation, Oregon",https://www.federalregister.gov/documents/2006/12/29/E6-22345/notice-of-intent-to-repatriate-cultural-items-us-department-of-defense-army-corps-of-engineers,https://www.federalregister.gov/api/v1/documents/E6-22345?publication_date=2006-12-29,https://www.federalregister.gov/documents/full_text/xml/2006/12/29/E6-22345.xml
12/29/2006,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2006/12/29/E6-22346/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E6-22346?publication_date=2006-12-29,https://www.federalregister.gov/documents/full_text/xml/2006/12/29/E6-22346.xml
12/7/2006,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA; Correction",https://www.federalregister.gov/documents/2006/12/07/E6-20749/notice-of-intent-to-repatriate-cultural-items-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E6-20749?publication_date=2006-12-07,https://www.federalregister.gov/documents/full_text/xml/2006/12/07/E6-20749.xml
12/7/2006,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2006/12/07/E6-20702/notice-of-intent-to-repatriate-a-cultural-item-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E6-20702?publication_date=2006-12-07,https://www.federalregister.gov/documents/full_text/xml/2006/12/07/E6-20702.xml
12/7/2006,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2006/12/07/E6-20701/notice-of-intent-to-repatriate-cultural-items-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E6-20701?publication_date=2006-12-07,https://www.federalregister.gov/documents/full_text/xml/2006/12/07/E6-20701.xml
11/2/2006,"Southwest Museum of the American Indian, Autry National Center, Los Angeles, CA",https://www.federalregister.gov/documents/2006/11/02/E6-18476/notice-of-intent-to-repatriate-cultural-items-southwest-museum-of-the-american-indian-autry-national,https://www.federalregister.gov/api/v1/documents/E6-18476?publication_date=2006-11-02,https://www.federalregister.gov/documents/full_text/xml/2006/11/02/E6-18476.xml
11/2/2006,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2006/11/02/E6-18482/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/E6-18482?publication_date=2006-11-02,https://www.federalregister.gov/documents/full_text/xml/2006/11/02/E6-18482.xml
11/2/2006,"Southwest Museum of the American Indian, Autry National Center, Los Angeles, CA",https://www.federalregister.gov/documents/2006/11/02/E6-18509/notice-of-intent-to-repatriate-cultural-items-southwest-museum-of-the-american-indian-autry-national,https://www.federalregister.gov/api/v1/documents/E6-18509?publication_date=2006-11-02,https://www.federalregister.gov/documents/full_text/xml/2006/11/02/E6-18509.xml
10/12/2006,"U.S. Department of Energy, Richland Operations Office, Richland, WA and Thomas Burke Memorial Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2006/10/12/E6-16924/notice-of-intent-to-repatriate-cultural-items-us-department-of-energy-richland-operations-office,https://www.federalregister.gov/api/v1/documents/E6-16924?publication_date=2006-10-12,https://www.federalregister.gov/documents/full_text/xml/2006/10/12/E6-16924.xml
8/31/2006,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA; Correction",https://www.federalregister.gov/documents/2006/08/31/06-7278/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/06-7278?publication_date=2006-08-31,https://www.federalregister.gov/documents/full_text/xml/2006/08/31/06-7278.xml
8/30/2006,"Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2006/08/30/E6-14471/notice-of-intent-to-repatriate-cultural-items-peabody-museum-of-archaeology-and-ethnology-harvard,https://www.federalregister.gov/api/v1/documents/E6-14471?publication_date=2006-08-30,https://www.federalregister.gov/documents/full_text/xml/2006/08/30/E6-14471.xml
8/18/2006,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2006/08/18/E6-13690/notice-of-intent-to-repatriate-a-cultural-item-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/E6-13690?publication_date=2006-08-18,https://www.federalregister.gov/documents/full_text/xml/2006/08/18/E6-13690.xml
7/27/2006,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2006/07/27/E6-11997/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/E6-11997?publication_date=2006-07-27,https://www.federalregister.gov/documents/full_text/xml/2006/07/27/E6-11997.xml
7/27/2006,"Institute for American Indian Studies, Washington, CT",https://www.federalregister.gov/documents/2006/07/27/E6-12000/notice-of-intent-to-repatriate-a-cultural-item-institute-for-american-indian-studies-washington-ct,https://www.federalregister.gov/api/v1/documents/E6-12000?publication_date=2006-07-27,https://www.federalregister.gov/documents/full_text/xml/2006/07/27/E6-12000.xml
7/27/2006,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2006/07/27/E6-12029/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E6-12029?publication_date=2006-07-27,https://www.federalregister.gov/documents/full_text/xml/2006/07/27/E6-12029.xml
7/6/2006,"Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2006/07/06/E6-10510/notice-of-intent-to-repatriate-a-cultural-item-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/E6-10510?publication_date=2006-07-06,https://www.federalregister.gov/documents/full_text/xml/2006/07/06/E6-10510.xml
7/6/2006,"Institute for American Indian Studies, Washington, CT",https://www.federalregister.gov/documents/2006/07/06/E6-10522/notice-of-intent-to-repatriate-cultural-items-institute-for-american-indian-studies-washington-ct,https://www.federalregister.gov/api/v1/documents/E6-10522?publication_date=2006-07-06,https://www.federalregister.gov/documents/full_text/xml/2006/07/06/E6-10522.xml
7/6/2006,"Institute for American Indian Studies, Washington, CT",https://www.federalregister.gov/documents/2006/07/06/E6-10509/notice-of-intent-to-repatriate-a-cultural-item-institute-for-american-indian-studies-washington-ct,https://www.federalregister.gov/api/v1/documents/E6-10509?publication_date=2006-07-06,https://www.federalregister.gov/documents/full_text/xml/2006/07/06/E6-10509.xml
7/6/2006,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2006/07/06/E6-10508/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E6-10508?publication_date=2006-07-06,https://www.federalregister.gov/documents/full_text/xml/2006/07/06/E6-10508.xml
7/6/2006,"American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2006/07/06/E6-10524/notice-of-intent-to-repatriate-cultural-items-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/E6-10524?publication_date=2006-07-06,https://www.federalregister.gov/documents/full_text/xml/2006/07/06/E6-10524.xml
4/26/2006,"South Dakota State Historical Society, Archaeological Research Center, Rapid City, SD",https://www.federalregister.gov/documents/2006/04/26/E6-6268/notice-of-intent-to-repatriate-cultural-items-south-dakota-state-historical-society-archaeological,https://www.federalregister.gov/api/v1/documents/E6-6268?publication_date=2006-04-26,https://www.federalregister.gov/documents/full_text/xml/2006/04/26/E6-6268.xml
4/26/2006,"American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2006/04/26/E6-6264/notice-of-intent-to-repatriate-cultural-items-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/E6-6264?publication_date=2006-04-26,https://www.federalregister.gov/documents/full_text/xml/2006/04/26/E6-6264.xml
3/14/2006,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2006/03/14/E6-3556/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-indian-affairs,https://www.federalregister.gov/api/v1/documents/E6-3556?publication_date=2006-03-14,https://www.federalregister.gov/documents/full_text/xml/2006/03/14/E6-3556.xml
3/14/2006,"Gilcrease Museum, Tulsa, OK",https://www.federalregister.gov/documents/2006/03/14/E6-3553/notice-of-intent-to-repatriate-cultural-items-gilcrease-museum-tulsa-ok,https://www.federalregister.gov/api/v1/documents/E6-3553?publication_date=2006-03-14,https://www.federalregister.gov/documents/full_text/xml/2006/03/14/E6-3553.xml
3/14/2006,"Minnesota Museum of American Art, St. Paul, MN",https://www.federalregister.gov/documents/2006/03/14/E6-3551/notice-of-intent-to-repatriate-a-cultural-item-minnesota-museum-of-american-art-st-paul-mn,https://www.federalregister.gov/api/v1/documents/E6-3551?publication_date=2006-03-14,https://www.federalregister.gov/documents/full_text/xml/2006/03/14/E6-3551.xml
2/22/2006,"The Trustees of Reservations, Beverly, MA",https://www.federalregister.gov/documents/2006/02/22/E6-2480/notice-of-intent-to-repatriate-a-cultural-item-the-trustees-of-reservations-beverly-ma,https://www.federalregister.gov/api/v1/documents/E6-2480?publication_date=2006-02-22,https://www.federalregister.gov/documents/full_text/xml/2006/02/22/E6-2480.xml
2/2/2006,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2006/02/02/E6-1381/notice-of-intent-to-repatriate-cultural-items-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E6-1381?publication_date=2006-02-02,https://www.federalregister.gov/documents/full_text/xml/2006/02/02/E6-1381.xml
2/2/2006,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2006/02/02/E6-1379/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/E6-1379?publication_date=2006-02-02,https://www.federalregister.gov/documents/full_text/xml/2006/02/02/E6-1379.xml
2/1/2006,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2006/02/01/E6-1279/notice-of-intent-to-repatriate-cultural-items-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E6-1279?publication_date=2006-02-01,https://www.federalregister.gov/documents/full_text/xml/2006/02/01/E6-1279.xml
2/1/2006,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2006/02/01/E6-1275/notice-of-intent-to-repatriate-a-cultural-item-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E6-1275?publication_date=2006-02-01,https://www.federalregister.gov/documents/full_text/xml/2006/02/01/E6-1275.xml
1/12/2006,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2006/01/12/C5-24509/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/C5-24509?publication_date=2006-01-12,https://www.govinfo.gov/content/pkg/FR-2006-01-12/html/C5-24509.htm
12/28/2005,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2005/12/28/05-24509/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/05-24509?publication_date=2005-12-28,https://www.federalregister.gov/documents/full_text/xml/2005/12/28/05-24509.xml
12/9/2005,"Luther College Anthropology Lab, Luther College, Decorah, IA",https://www.federalregister.gov/documents/2005/12/09/05-23865/notice-of-intent-to-repatriate-cultural-items-luther-college-anthropology-lab-luther-college-decorah,https://www.federalregister.gov/api/v1/documents/05-23865?publication_date=2005-12-09,https://www.federalregister.gov/documents/full_text/xml/2005/12/09/05-23865.xml
12/9/2005,"New York State Museum, Albany, NY",https://www.federalregister.gov/documents/2005/12/09/05-23871/notice-of-intent-to-repatriate-cultural-items-new-york-state-museum-albany-ny,https://www.federalregister.gov/api/v1/documents/05-23871?publication_date=2005-12-09,https://www.federalregister.gov/documents/full_text/xml/2005/12/09/05-23871.xml
12/9/2005,"American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2005/12/09/05-23869/notice-of-intent-to-repatriate-cultural-items-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/05-23869?publication_date=2005-12-09,https://www.federalregister.gov/documents/full_text/xml/2005/12/09/05-23869.xml
10/26/2005,"U.S. Department of Agriculture, Forest Service, Gila National Forest, Silver City, NM, and Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2005/10/26/05-21331/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-agriculture-forest-service-gila,https://www.federalregister.gov/api/v1/documents/05-21331?publication_date=2005-10-26,https://www.federalregister.gov/documents/full_text/xml/2005/10/26/05-21331.xml
10/26/2005,"Horner Collection, Oregon State University, Corvallis, OR",https://www.federalregister.gov/documents/2005/10/26/05-21329/notice-of-intent-to-repatriate-cultural-items-horner-collection-oregon-state-university-corvallis-or,https://www.federalregister.gov/api/v1/documents/05-21329?publication_date=2005-10-26,https://www.federalregister.gov/documents/full_text/xml/2005/10/26/05-21329.xml
9/27/2005,"U.S. Department of the Interior, National Park Service, Homestead National Monument of America, Beatrice, NE",https://www.federalregister.gov/documents/2005/09/27/05-19266/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/05-19266?publication_date=2005-09-27,https://www.federalregister.gov/documents/full_text/xml/2005/09/27/05-19266.xml
8/25/2005,"Neville Public Museum of Brown County, Green Bay, WI",https://www.federalregister.gov/documents/2005/08/25/05-16882/notice-of-intent-to-repatriate-a-cultural-item-neville-public-museum-of-brown-county-green-bay-wi,https://www.federalregister.gov/api/v1/documents/05-16882?publication_date=2005-08-25,https://www.federalregister.gov/documents/full_text/xml/2005/08/25/05-16882.xml
8/25/2005,"Mississippi Department of Archives and History, Historic Preservation Division, Jackson, MS",https://www.federalregister.gov/documents/2005/08/25/05-16880/notice-of-intent-to-repatriate-cultural-items-mississippi-department-of-archives-and-history,https://www.federalregister.gov/api/v1/documents/05-16880?publication_date=2005-08-25,https://www.federalregister.gov/documents/full_text/xml/2005/08/25/05-16880.xml
8/3/2005,"U.S. Department of Agriculture, Forest Service, Gila National Forest, Silver City, NM, and Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2005/08/03/05-15322/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-agriculture-forest-service-gila,https://www.federalregister.gov/api/v1/documents/05-15322?publication_date=2005-08-03,https://www.federalregister.gov/documents/full_text/xml/2005/08/03/05-15322.xml
8/3/2005,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2005/08/03/05-15320/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-indian-affairs,https://www.federalregister.gov/api/v1/documents/05-15320?publication_date=2005-08-03,https://www.federalregister.gov/documents/full_text/xml/2005/08/03/05-15320.xml
8/3/2005,"University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, PA",https://www.federalregister.gov/documents/2005/08/03/05-15318/notice-of-intent-to-repatriate-a-cultural-item-university-of-pennsylvania-museum-of-archaeology-and,https://www.federalregister.gov/api/v1/documents/05-15318?publication_date=2005-08-03,https://www.federalregister.gov/documents/full_text/xml/2005/08/03/05-15318.xml
8/3/2005,"Bernice Pauahi Bishop Museum, Honolulu, HI",https://www.federalregister.gov/documents/2005/08/03/05-15323/notice-of-intent-to-repatriate-a-cultural-item-bernice-pauahi-bishop-museum-honolulu-hi,https://www.federalregister.gov/api/v1/documents/05-15323?publication_date=2005-08-03,https://www.federalregister.gov/documents/full_text/xml/2005/08/03/05-15323.xml
